4,"پھار","PHAR"
1,"پھارا","PHARA"
1,"پھارمول","PHARMOL"
1,"پھاری","PHARY"
1,"پھاریاں","PHARYAN"
1,"پھاریں","PHARYN"
1,"پھاس","PHAS"
1,"پھاسیں","PHASYN"
1,"پھاگ","PHAG"
1,"پھاگلی","PHAGLY"
1,"پھاگلیاں","PHAGLYAN"
1,"پھاگن","PHAGN"
3,"پھال","PHAL"
3,"پھالا","PHALA"
1,"پھالتو","PHALTO"
1,"پھالتوؤ","PHALTOO"
1,"پھالتوؤں","PHALTOON"
1,"پھالسہ","PHALSH"
1,"پھالگن","PHALGN"
1,"پھالگنی","PHALGNY"
1,"پھالہ","PHALH"
1,"پھالی","PHALY"
1,"پھان","PHAN"
1,"پھانا","PHANA"
1,"پھانپا","PHANPA"
1,"پھانپھر","PHANPHR"
1,"پھانپھریں","PHANPHRYN"
1,"پھانت","PHANT"
1,"پھانتیں","PHANTYN"
1,"پھانچ","PHANCH"
1,"پھانچیں","PHANCHYN"
1,"دوڑکی","DORKY"
1,"سرکھلی","SRKHLY"
89,"سہ","SH"
4,"کھلی","KHLY"
14,"سیدھی","SYDHY"
2,"گٹھری","GTHRY"
3,"ڈھیکلی","DHYKLY"
2,"پھاندا","PHANDA"
1,"پھاندائی","PHANDAYY"
1,"پھاندائیاں","PHANDAYYAN"
1,"پھاندتا","PHANDTA"
1,"پھاندتی","PHANDTY"
1,"پھاندتیں","PHANDTYN"
1,"پھاندتے","PHANDTE"
1,"پھاندنا","PHANDNA"
1,"پھاندنی","PHANDNY"
1,"پھاندنے","PHANDNE"
1,"پھاندو","PHANDO"
1,"پھاندوں","PHANDON"
1,"پھاندی","PHANDY"
1,"پھاندیو","PHANDYO"
1,"پھاندیں","PHANDYN"
1,"پھاندیے","PHANDYE"
1,"پھاندے","PHANDE"
3,"پھانس","PHANS"
2,"پھانسا","PHANSA"
1,"پھونسی","PHONSY"
1,"پھانسائی","PHANSAYY"
1,"پھانسائیاں","PHANSAYYAN"
1,"پھانستا","PHANSTA"
1,"پھانستی","PHANSTY"
1,"پھانستیں","PHANSTYN"
1,"پھانستے","PHANSTE"
1,"پھانسنا","PHANSNA"
1,"پھانسنی","PHANSNY"
1,"پھانسنے","PHANSNE"
1,"پھانسو","PHANSO"
1,"پھانسوں","PHANSON"
6,"پھانسی","PHANSY"
1,"پھانسیاں","PHANSYAN"
1,"پھانسیو","PHANSYO"
1,"پھانسیوں","PHANSYON"
1,"پھانسیں","PHANSYN"
1,"پھانسیے","PHANSYE"
1,"پھانسے","PHANSE"
1,"پھانٹ","PHANT"
1,"پھانٹا","PHANTA"
1,"پھانٹی","PHANTY"
1,"پھانٹیاں","PHANTYAN"
1,"پھانڈی","PHANDY"
1,"پھانڈیاں","PHANDYAN"
4,"پھانک","PHANK"
1,"پھانکا","PHANKA"
1,"پھانکائی","PHANKAYY"
1,"پھانکائیاں","PHANKAYYAN"
1,"پھانکتا","PHANKTA"
1,"پھانکتی","PHANKTY"
1,"پھانکتیں","PHANKTYN"
1,"پھانکتے","PHANKTE"
1,"پھانکرا","PHANKRA"
1,"پھانکنا","PHANKNA"
1,"پھانکنی","PHANKNY"
1,"پھانکنے","PHANKNE"
1,"پھانکو","PHANKO"
1,"پھانکوں","PHANKON"
1,"پھانکڑ","PHANKR"
1,"پھانکڑا","PHANKRA"
2,"پھانکی","PHANKY"
1,"پھانکیو","PHANKYO"
1,"پھانکیں","PHANKYN"
1,"پھانکیے","PHANKYE"
1,"پھانکے","PHANKE"
1,"پھانیں","PHANYN"
1,"پھانے","PHANE"
1,"پھاو","PHAO"
1,"پھاولا","PHAOLA"
1,"پھاولہ","PHAOLH"
2,"پھاوڑا","PHAORA"
1,"پھاوڑوں","PHAORON"
1,"پھاوڑہ","PHAORH"
1,"پھاوڑی","PHAORY"
1,"پھاوڑیاں","PHAORYAN"
1,"پھاوڑے","PHAORE"
1,"پھاویں","PHAOYN"
2,"پھاٹ","PHAT"
2,"پھاٹا","PHATA"
4,"پھاٹک","PHATK"
1,"پھاٹکوں","PHATKON"
1,"پھاٹکہ","PHATKH"
1,"پھاٹکی","PHATKY"
1,"پھاٹکیاں","PHATKYAN"
1,"پھاٹکیں","PHATKYN"
3,"پھاٹی","PHATY"
1,"پھاٹیاں","PHATYAN"
1,"کھاو","KHAO"
2,"پھاڑا","PHARA"
1,"پھاڑتا","PHARTA"
1,"پھاڑتی","PHARTY"
1,"پھاڑتیں","PHARTYN"
1,"پھاڑتے","PHARTE"
1,"پھاڑنا","PHARNA"
1,"پھاڑنی","PHARNY"
1,"پھاڑنے","PHARNE"
1,"پھاڑو","PHARO"
1,"پھاڑوں","PHARON"
1,"پھاڑوہ","PHAROH"
2,"پھاڑی","PHARY"
1,"پھاڑیو","PHARYO"
1,"پھاڑیں","PHARYN"
1,"پھاڑیے","PHARYE"
1,"پھاڑے","PHARE"
1,"پھاکڑا","PHAKRA"
2,"پھاہا","PHAHA"
1,"پھاہوں","PHAHON"
1,"پھاہی","PHAHY"
1,"پھاہے","PHAHE"
2,"پھایا","PHAYA"
1,"پھایہ","PHAYH"
1,"پھب","PHB"
1,"پھبا","PHBA"
1,"پھبائی","PHBAYY"
1,"پھبائیاں","PHBAYYAN"
2,"پھبتی","PHBTY"
1,"پھبتیاں","PHBTYAN"
1,"پھبتیوں","PHBTYON"
1,"پھبن","PHBN"
1,"پھبنا","PHBNA"
1,"پھبکنا","PHBKNA"
1,"پھبی","PHBY"
1,"پھبیں","PHBYN"
1,"پھبے","PHBE"
1,"پھپا","PHPA"
1,"پھپاں","PHPAN"
1,"پھپدنت","PHPDNT"
1,"پھپدنتی","PHPDNTY"
5,"پھپس","PHPS"
1,"پھپسا","PHPSA"
1,"پھپو","PHPO"
2,"پھپولا","PHPOLA"
1,"پھپولے","PHPOLE"
1,"پھپوندی","PHPONDY"
4,"پھپٹ","PHPT"
14,"ہائی","HAYY"
1,"پھپٹا","PHPTA"
1,"پھپٹی","PHPTY"
1,"پھپٹے","PHPTE"
5,"پھپڑ","PHPR"
2,"دلال","DLAL"
2,"دلالے","DLALE"
1,"دلاے","DLAE"
1,"پھپڑدلاے","PHPRDLAE"
1,"پھپڑی","PHPRY"
1,"پھپڑیاں","PHPRYAN"
1,"پھپڑے","PHPRE"
1,"پھپک","PHPK"
1,"پھپکا","PHPKA"
1,"پھپکائی","PHPKAYY"
1,"پھپکائیاں","PHPKAYYAN"
1,"پھپکار","PHPKAR"
1,"پھپکارنا","PHPKARNA"
1,"پھپکاریں","PHPKARYN"
1,"پھپکی","PHPKY"
1,"پھپکیں","PHPKYN"
1,"پھپکے","PHPKE"
1,"پھپھا","PHPHA"
1,"پھپھس","PHPHS"
1,"پھپھسا","PHPHSA"
1,"پھپھور","PHPHOR"
1,"پھپھوریں","PHPHORYN"
1,"پھپھولا","PHPHOLA"
1,"پھپھوند","PHPHOND"
1,"پھپھوندی","PHPHONDY"
1,"پھپھوندیاں","PHPHONDYAN"
1,"پھپھوندے","PHPHONDE"
1,"پھپھڑی","PHPHRY"
1,"پھپھڑیاں","PHPHRYAN"
1,"پھپھکا","PHPHKA"
1,"پھپھی","PHPHY"
1,"پھپھیاں","PHPHYAN"
1,"پھپھییں","PHPHYYN"
1,"پھپی","PHPY"
3,"پھپیا","PHPYA"
5,"ساس","SAS"
3,"سسر","SSR"
1,"پھپیرا","PHPYRA"
1,"پھپیری","PHPYRY"
1,"پھپیریاں","PHPYRYAN"
1,"پھپیرے","PHPYRE"
1,"پھتر","PHTR"
1,"پھتنگا","PHTNGA"
1,"پھتکی","PHTKY"
1,"پھتکیے","PHTKYE"
2,"پھد","PHD"
1,"پھدانا","PHDANA"
1,"پھداہٹ","PHDAHT"
2,"پھدا","PHDA"
1,"پھدالی","PHDALY"
1,"پھدالیاں","PHDALYAN"
1,"پھدپھد","PHDPHD"
1,"پھدپھدانا","PHDPHDANA"
1,"پھدپھداہٹ","PHDPHDAHT"
1,"پھدک","PHDK"
1,"پھدکا","PHDKA"
1,"پھدکتا","PHDKTA"
1,"پھدکتی","PHDKTY"
1,"پھدکتیں","PHDKTYN"
1,"پھدکتے","PHDKTE"
1,"پھدکنا","PHDKNA"
1,"پھدکنی","PHDKNY"
1,"پھدکنے","PHDKNE"
1,"پھدکو","PHDKO"
1,"پھدکوں","PHDKON"
1,"پھدکی","PHDKY"
1,"پھدکیو","PHDKYO"
1,"پھدکیں","PHDKYN"
1,"پھدکییں","PHDKYYN"
1,"پھدکیے","PHDKYE"
1,"پھدکے","PHDKE"
9,"پھرا","PHRA"
3,"پھری","PHRY"
2,"وہی","WHY"
2,"ہرا","HRA"
1,"پھراؤ","PHRAO"
1,"پھرائی","PHRAYY"
1,"پھرائیاں","PHRAYYAN"
1,"پھرائے","PHRAYE"
1,"پھرارا","PHRARA"
1,"پھراری","PHRARY"
1,"پھراریاں","PHRARYAN"
1,"پھرال","PHRAL"
1,"پھرالی","PHRALY"
1,"پھرالیں","PHRALYN"
1,"پھرانا","PHRANA"
1,"پھراو","PHRAO"
1,"پھراٹا","PHRATA"
1,"پھراکا","PHRAKA"
1,"پھرایا","PHRAYA"
1,"پھرپھر","PHRPHR"
2,"پھرپھرا","PHRPHRA"
1,"پھرپھراؤ","PHRPHRAO"
1,"پھرپھراؤں","PHRPHRAON"
1,"پھرپھرائی","PHRPHRAYY"
1,"پھرپھرائیاں","PHRPHRAYYAN"
1,"پھرپھرائیں","PHRPHRAYYN"
1,"پھرپھرائیے","PHRPHRAYYE"
1,"پھرپھرائے","PHRPHRAYE"
1,"پھرپھراتا","PHRPHRATA"
1,"پھرپھراتی","PHRPHRATY"
1,"پھرپھراتیں","PHRPHRATYN"
1,"پھرپھراتے","PHRPHRATE"
1,"پھرپھرانا","PHRPHRANA"
1,"پھرپھرانی","PHRPHRANY"
1,"پھرپھرانے","PHRPHRANE"
1,"پھرپھراہٹ","PHRPHRAHT"
1,"پھرپھراہٹیں","PHRPHRAHTYN"
1,"پھرپھرایا","PHRPHRAYA"
1,"پھرپھری","PHRPHRY"
1,"پھرپھریے","PHRPHRYE"
1,"پھرپھند","PHRPHND"
1,"پھرپھندی","PHRPHNDY"
1,"پھرپھیندوا","PHRPHYNDOA"
5,"پھرتا","PHRTA"
1,"پھراتا","PHRATA"
1,"پھرتو","PHRTO"
7,"پھرتی","PHRTY"
1,"پھرتیاں","PHRTYAN"
1,"پھرتیلا","PHRTYLA"
1,"پھرتیلو","PHRTYLO"
1,"پھرتیلوں","PHRTYLON"
1,"پھرتیلے","PHRTYLE"
1,"پھرتیوں","PHRTYON"
1,"پھرتیں","PHRTYN"
2,"پھرتے","PHRTE"
1,"پھرچا","PHRCHA"
1,"پھرچھا","PHRCHHA"
1,"پھرچھائی","PHRCHHAYY"
1,"پھرچھائیاں","PHRCHHAYYAN"
2,"پھرر","PHRR"
1,"پھرسا","PHRSA"
1,"پھرسے","PHRSE"
1,"پھرن","PHRN"
1,"پھرنا","PHRNA"
1,"پھرنائی","PHRNAYY"
1,"پھرنائیاں","PHRNAYYAN"
1,"پھرنی","PHRNY"
1,"پھرنے","PHRNE"
1,"پھرو","PHRO"
1,"پھروا","PHROA"
1,"پھروانا","PHROANA"
1,"پھروتہ","PHROTH"
1,"پھروری","PHRORY"
1,"پھروریاں","PHRORYAN"
1,"پھروک","PHROK"
1,"پھروکے","PHROKE"
2,"پھروں","PHRON"
1,"پھروہا","PHROHA"
1,"پھروہی","PHROHY"
1,"پھروہیاں","PHROHYAN"
1,"پھرڑا","PHRRA"
1,"پھرک","PHRK"
1,"پھرکئی","PHRKYY"
1,"پھرکئیاں","PHRKYYAN"
1,"پھرکا","PHRKA"
1,"پھرکارا","PHRKARA"
1,"پھرکنی","PHRKNY"
1,"پھرکنیاں","PHRKNYAN"
1,"پھرکی","PHRKY"
1,"پھرکیاں","PHRKYAN"
1,"پھرکیوں","PHRKYON"
1,"پھرکیں","PHRKYN"
1,"پھرہرا","PHRHRA"
1,"پھرہری","PHRHRY"
1,"پھرہریاں","PHRHRYAN"
1,"پھریا","PHRYA"
1,"پھریاں","PHRYAN"
1,"پھریرا","PHRYRA"
1,"پھریری","PHRYRY"
1,"پھریریاں","PHRYRYAN"
1,"پھریریوں","PHRYRYON"
1,"پھریرے","PHRYRE"
1,"پھریلی","PHRYLY"
1,"پھریلیاں","PHRYLYAN"
1,"پھرینتا","PHRYNTA"
1,"پھریو","PHRYO"
1,"پھریں","PHRYN"
1,"پھریے","PHRYE"
2,"پھرے","PHRE"
6,"پھس","PHS"
1,"پھساہٹ","PHSAHT"
3,"پھسر","PHSR"
1,"پھسانڈا","PHSANDA"
1,"پھساوا","PHSAOA"
1,"پھساوٹ","PHSAOT"
1,"پھساکا","PHSAKA"
1,"پھساکو","PHSAKO"
1,"پھساہندا","PHSAHNDA"
1,"پھسپھسا","PHSPHSA"
1,"پھسپھساوٹ","PHSPHSAOT"
1,"پھسپھساہٹ","PHSPHSAHT"
1,"پھسدل","PHSDL"
3,"بنڈا","BNDA"
1,"پھسرپھسر","PHSRPHSR"
4,"پھسل","PHSL"
8,"حمام","HMAM"
3,"کواڑی","KOARY"
1,"پھسلائیاں","PHSLAYYAN"
1,"پھسلاو","PHSLAO"
1,"پھسلاوا","PHSLAOA"
1,"پھسلاہٹ","PHSLAHT"
1,"پھسلاہٹیں","PHSLAHTYN"
1,"پھسلن","PHSLN"
3,"پھسلنا","PHSLNA"
4,"پھسلنی","PHSLNY"
1,"وانو","WANO"
2,"ٹیکن","TYKN"
1,"پھسلواں","PHSLOAN"
1,"پھسلونیا","PHSLONYA"
1,"پھسلی","PHSLY"
1,"پھسلینڈا","PHSLYNDA"
1,"پھسمنڈا","PHSMNDA"
1,"پھسوڑا","PHSORA"
1,"پھسوڑنا","PHSORNA"
1,"پھسٹدی","PHSTDY"
1,"پھسٹدیاں","PHSTDYAN"
3,"پھسڈی","PHSDY"
1,"پھسڈیاں","PHSDYAN"
1,"پھسڈیت","PHSDYT"
1,"پھسڈیتیں","PHSDYTYN"
1,"پھسک","PHSK"
1,"پھسکا","PHSKA"
1,"پھسکائی","PHSKAYY"
1,"پھسکائیاں","PHSKAYYAN"
1,"پھسکارا","PHSKARA"
1,"پھسکانا","PHSKANA"
1,"پھسکتا","PHSKTA"
1,"پھسکتی","PHSKTY"
1,"پھسکتیں","PHSKTYN"
1,"پھسکتے","PHSKTE"
1,"پھسکنا","PHSKNA"
1,"پھسکنی","PHSKNY"
1,"پھسکنے","PHSKNE"
1,"پھسکٹ","PHSKT"
1,"پھسکٹیں","PHSKTYN"
1,"پھسکڑ","PHSKR"
1,"پھسکڑا","PHSKRA"
1,"پھسکڑی","PHSKRY"
1,"پھسکڑیاں","PHSKRYAN"
1,"پھسکی","PHSKY"
1,"پھسکیاں","PHSKYAN"
1,"پھسکیں","PHSKYN"
1,"پھسکیے","PHSKYE"
1,"پھسکے","PHSKE"
1,"پھسہندا","PHSHNDA"
1,"پھسہنڈا","PHSHNDA"
1,"پھسی","PHSY"
1,"پھسیارا","PHSYARA"
1,"پھسینڈا","PHSYNDA"
3,"پھش","PHSH"
1,"پھگاٹ","PHGAT"
1,"پھگاٹیں","PHGATYN"
1,"پھگلی","PHGLY"
1,"پھگلیاں","PHGLYAN"
1,"پھگن","PHGN"
1,"پھگوا","PHGOA"
1,"پھگوانا","PHGOANA"
1,"پھگواڑہ","PHGOARH"
1,"پھگڑی","PHGRY"
1,"پھگڑیاں","PHGRYAN"
1,"پھگہار","PHGHAR"
1,"پھگہارا","PHGHARA"
1,"پھگہرا","PHGHRA"
1,"پھگی","PHGY"
1,"پھگیاں","PHGYAN"
1,"بجھول","BJHOL"
1,"پنہری","PNHRY"
1,"پھلاری","PHLARY"
13,"تاڑ","TAR"
15,"واری","WARY"
1,"پھلا","PHLA"
1,"پھلاؤ","PHLAO"
1,"پھلاؤں","PHLAON"
1,"پھلائی","PHLAYY"
1,"پھلائیاں","PHLAYYAN"
1,"پھلائیں","PHLAYYN"
1,"پھلائیے","PHLAYYE"
1,"پھلائے","PHLAYE"
1,"پھلاتا","PHLATA"
1,"پھلاتی","PHLATY"
1,"پھلاتیں","PHLATYN"
1,"پھلاتے","PHLATE"
1,"پھلاس","PHLAS"
1,"پھلاسرا","PHLASRA"
1,"پھلالین","PHLALYN"
1,"پھلالینیں","PHLALYNYN"
1,"پھلانگ","PHLANG"
1,"پھلانگا","PHLANGA"
1,"پھلانگتا","PHLANGTA"
1,"پھلانگتی","PHLANGTY"
1,"پھلانگتیں","PHLANGTYN"
1,"پھلانگتے","PHLANGTE"
1,"پھلانگنا","PHLANGNA"
1,"پھلانگنی","PHLANGNY"
1,"پھلانگنے","PHLANGNE"
1,"پھلانگو","PHLANGO"
1,"پھلانگوں","PHLANGON"
1,"پھلانگی","PHLANGY"
1,"پھلانگیا","PHLANGYA"
1,"پھلانگیو","PHLANGYO"
1,"پھلانگیں","PHLANGYN"
1,"پھلانگیے","PHLANGYE"
1,"پھلانگے","PHLANGE"
1,"پھلانی","PHLANY"
1,"پھلانے","PHLANE"
1,"پھلاو","PHLAO"
1,"پھلاوا","PHLAOA"
1,"پھلاوٹ","PHLAOT"
1,"پھلاہار","PHLAHAR"
1,"پھلاہی","PHLAHY"
1,"پھلاہیاں","PHLAHYAN"
1,"پھلایا","PHLAYA"
1,"پھلباڑ","PHLBAR"
1,"پھلباڑیں","PHLBARYN"
1,"پھلبہری","PHLBHRY"
1,"پھلبہریاں","PHLBHRYAN"
1,"پھلپھلا","PHLPHLA"
1,"پھلت","PHLT"
1,"پھلجڑیا","PHLJRYA"
1,"پھلجھڑی","PHLJHRY"
1,"پھلجھڑیاں","PHLJHRYAN"
1,"پھلجھڑییں","PHLJHRYYN"
1,"پھلچنی","PHLCHNY"
1,"پھلد","PHLD"
1,"پھلدار","PHLDAR"
1,"پھلداریں","PHLDARYN"
2,"پھلر","PHLR"
1,"پھلرا","PHLRA"
1,"پھلروا","PHLROA"
1,"پھلس","PHLS"
1,"پھلسئ","PHLSY"
1,"پھلسئی","PHLSYY"
1,"پھلسئیاں","PHLSYYAN"
1,"پھلسا","PHLSA"
1,"پھلسری","PHLSRY"
1,"پھلسریاں","PHLSRYAN"
1,"پھلسگی","PHLSGY"
1,"پھلن","PHLN"
2,"پھلنا","PHLNA"
2,"پھولنا","PHOLNA"
1,"پھلنتا","PHLNTA"
1,"پھلندہ","PHLNDH"
1,"پھلنگ","PHLNG"
1,"پھلنی","PHLNY"
1,"پھلنیاں","PHLNYAN"
1,"پھلنیں","PHLNYN"
2,"پھلوا","PHLOA"
1,"پھلوائی","PHLOAYY"
1,"پھلوائیاں","PHLOAYYAN"
1,"پھلوائیں","PHLOAYYN"
1,"پھلوائے","PHLOAYE"
1,"پھلوار","PHLOAR"
1,"پھلواری","PHLOARY"
1,"پھلواریاں","PHLOARYAN"
1,"پھلواڑی","PHLOARY"
1,"پھلواڑیاں","PHLOARYAN"
1,"پھلوایا","PHLOAYA"
1,"پھلور","PHLOR"
1,"پھلوری","PHLORY"
1,"پھلوریاں","PHLORYAN"
1,"پھلوریں","PHLORYN"
1,"پھلوڑی","PHLORY"
1,"پھلوڑیاں","PHLORYAN"
3,"پھلوں","PHLON"
1,"پھلٹا","PHLTA"
1,"پھلٹھا","PHLTHA"
1,"پھلٹی","PHLTY"
1,"پھلٹیاں","PHLTYAN"
1,"پھلڈا","PHLDA"
1,"پھلڑا","PHLRA"
1,"پھلڑی","PHLRY"
1,"پھلڑیاں","PHLRYAN"
1,"پھلک","PHLK"
3,"پھلکا","PHLKA"
1,"پھلکاری","PHLKARY"
1,"پھلکاریاں","PHLKARYAN"
1,"پھلکر","PHLKR"
1,"پھلکریں","PHLKRYN"
1,"پھلکی","PHLKY"
1,"پھلکیاں","PHLKYAN"
1,"پھلیر","PHLYR"
1,"پھلیرا","PHLYRA"
1,"پھلیروہا","PHLYROHA"
1,"پھلیرہا","PHLYRHA"
1,"پھلیری","PHLYRY"
1,"پھلیریاں","PHLYRYAN"
1,"پھلیل","PHLYL"
1,"پھلیندا","PHLYNDA"
1,"پھلیں","PHLYN"
1,"پھلیہ","PHLYH"
1,"پھلییاں","PHLYYAN"
1,"پھمنی","PHMNY"
1,"پھمنیاں","PHMNYAN"
5,"پھن","PHN"
24,"منی","MNY"
1,"پھنا","PHNA"
1,"پھنانا","PHNANA"
1,"پھنپھ","PHNPH"
1,"پھنپھانا","PHNPHANA"
1,"پھنپھنا","PHNPHNA"
1,"پھنپھناؤ","PHNPHNAO"
1,"پھنپھناؤں","PHNPHNAON"
1,"پھنپھنائی","PHNPHNAYY"
1,"پھنپھنائیاں","PHNPHNAYYAN"
1,"پھنپھنائیں","PHNPHNAYYN"
1,"پھنپھنائییں","PHNPHNAYYYN"
1,"پھنپھنائیے","PHNPHNAYYE"
1,"پھنپھنائے","PHNPHNAYE"
1,"پھنپھناتا","PHNPHNATA"
1,"پھنپھناتی","PHNPHNATY"
1,"پھنپھناتیں","PHNPHNATYN"
2,"پھنپھناتے","PHNPHNATE"
1,"پھنپھنانا","PHNPHNANA"
1,"پھنپھنانی","PHNPHNANY"
1,"پھنپھنانے","PHNPHNANE"
1,"پھنپھناہٹ","PHNPHNAHT"
1,"پھنپھناہٹیں","PHNPHNAHTYN"
1,"پھنپھنایا","PHNPHNAYA"
1,"پھنت","PHNT"
1,"پھنتیں","PHNTYN"
1,"پھنجا","PHNJA"
1,"پھنجی","PHNJY"
1,"پھنجیاں","PHNJYAN"
1,"پھنچی","PHNCHY"
1,"پھنچیاں","PHNCHYAN"
1,"پھند","PHND"
1,"پھندانا","PHNDANA"
1,"پھندرکیہ","PHNDRKYH"
2,"پھندنا","PHNDNA"
1,"پھندناسا","PHNDNASA"
1,"پھندنوں","PHNDNON"
1,"پھندنے","PHNDNE"
1,"پھندوں","PHNDON"
2,"پھندی","PHNDY"
11,"دروازہ","DROAZH"
1,"پھندیا","PHNDYA"
1,"پھندیت","PHNDYT"
3,"پھندے","PHNDE"
1,"پھنس","PHNS"
1,"پھنسا","PHNSA"
1,"پھنساؤ","PHNSAO"
1,"پھنساؤں","PHNSAON"
1,"پھنسائی","PHNSAYY"
1,"پھنسائیاں","PHNSAYYAN"
1,"پھنسائیں","PHNSAYYN"
1,"پھنسائیے","PHNSAYYE"
1,"پھنسائے","PHNSAYE"
1,"پھنساتا","PHNSATA"
1,"پھنساتی","PHNSATY"
1,"پھنساتیں","PHNSATYN"
1,"پھنساتے","PHNSATE"
1,"پھنسانا","PHNSANA"
1,"پھنسانی","PHNSANY"
1,"پھنسانے","PHNSANE"
1,"پھنسایا","PHNSAYA"
1,"پھنسری","PHNSRY"
1,"پھنسریاں","PHNSRYAN"
1,"پھنسلی","PHNSLY"
1,"پھنسلیاں","PHNSLYAN"
1,"پھنسنا","PHNSNA"
1,"پھنسنی","PHNSNY"
1,"پھنسنیاں","PHNSNYAN"
1,"پھنسوا","PHNSOA"
1,"پھنسواؤ","PHNSOAO"
1,"پھنسواؤں","PHNSOAON"
1,"پھنسوائی","PHNSOAYY"
1,"پھنسوائیاں","PHNSOAYYAN"
1,"پھنسوائیں","PHNSOAYYN"
1,"پھنسوائیے","PHNSOAYYE"
1,"پھنسوائے","PHNSOAYE"
1,"پھنسواتا","PHNSOATA"
1,"پھنسواتی","PHNSOATY"
1,"پھنسواتیں","PHNSOATYN"
1,"پھنسواتے","PHNSOATE"
1,"پھنسوانا","PHNSOANA"
1,"پھنسوانی","PHNSOANY"
1,"پھنسوانے","PHNSOANE"
1,"پھنسوایا","PHNSOAYA"
2,"پھنسی","PHNSY"
1,"پھنسیارا","PHNSYARA"
1,"پھنسیاں","PHNSYAN"
1,"پھنسیوں","PHNSYON"
1,"پھنسے","PHNSE"
2,"پھنگ","PHNG"
1,"پھنگا","PHNGA"
1,"پھنگنی","PHNGNY"
1,"پھنگنیاں","PHNGNYAN"
1,"پھنگی","PHNGY"
1,"پھنگیاں","PHNGYAN"
1,"پھنن","PHNN"
1,"پھننگ","PHNNG"
1,"پھننیں","PHNNYN"
1,"پھنو","PHNO"
1,"پھنوار","PHNOAR"
1,"پھنوارا","PHNOARA"
1,"پھنواریں","PHNOARYN"
1,"پھنوس","PHNOS"
1,"پھنوں","PHNON"
1,"پھنٹ","PHNT"
1,"پھنٹا","PHNTA"
1,"پھنٹانا","PHNTANA"
1,"پھنٹی","PHNTY"
1,"پھنٹیاں","PHNTYAN"
1,"پھنڈا","PHNDA"
1,"پھنکا","PHNKA"
1,"پھنکائی","PHNKAYY"
1,"پھنکائیاں","PHNKAYYAN"
2,"پھنکار","PHNKAR"
1,"پھنکارا","PHNKARA"
1,"پھنکارنا","PHNKARNA"
1,"پھنکاری","PHNKARY"
1,"پھنکاریں","PHNKARYN"
1,"پھنکراج","PHNKRAJ"
1,"پھنکراجیں","PHNKRAJYN"
1,"پھنکن","PHNKN"
1,"پھنکنا","PHNKNA"
1,"پھنکنیاں","PHNKNYAN"
1,"پھنکوا","PHNKOA"
1,"پھنکواؤ","PHNKOAO"
1,"پھنکواؤں","PHNKOAON"
1,"پھنکوائی","PHNKOAYY"
1,"پھنکوائیاں","PHNKOAYYAN"
1,"پھنکوائیں","PHNKOAYYN"
1,"پھنکوائیے","PHNKOAYYE"
1,"پھنکوائے","PHNKOAYE"
1,"پھنکواتا","PHNKOATA"
1,"پھنکواتی","PHNKOATY"
1,"پھنکواتیں","PHNKOATYN"
1,"پھنکواتے","PHNKOATE"
1,"پھنکوانا","PHNKOANA"
1,"پھنکوانی","PHNKOANY"
1,"پھنکوانے","PHNKOANE"
1,"پھنکوایا","PHNKOAYA"
1,"پھنکڑی","PHNKRY"
1,"پھنکڑیاں","PHNKRYAN"
1,"پھنکھیل","PHNKHYL"
1,"پھنکی","PHNKY"
1,"پھنکیا","PHNKYA"
1,"پھنکیاں","PHNKYAN"
1,"پھنکیتی","PHNKYTY"
1,"پھنکے","PHNKE"
1,"پھنہار","PHNHAR"
1,"پھنہارا","PHNHARA"
1,"پھنہاریں","PHNHARYN"
2,"پھنی","PHNY"
1,"پھنیا","PHNYA"
1,"پھنیار","PHNYAR"
1,"پھنیارا","PHNYARA"
1,"پھنیارے","PHNYARE"
1,"پھنیاں","PHNYAN"
1,"پھنیری","PHNYRY"
1,"پھنیریاں","PHNYRYAN"
1,"پھنیں","PHNYN"
3,"پھنے","PHNE"
4,"خاں","KHAN"
2,"پھو","PHO"
7,"کھیر","KHYR"
3,"پھوئی","PHOYY"
1,"پھوئیاں","PHOYYAN"
1,"پھوئییں","PHOYYYN"
3,"پھوا","PHOA"
4,"پھوار","PHOAR"
1,"پھوارا","PHOARA"
1,"پھواروں","PHOARON"
1,"پھواریں","PHOARYN"
1,"پھوپا","PHOPA"
1,"پھوپس","PHOPS"
1,"پھوپسرا","PHOPSRA"
1,"پھوپسیں","PHOPSYN"
1,"پھوپھا","PHOPHA"
1,"پھوپھو","PHOPHO"
2,"پھوپھی","PHOPHY"
1,"پھوپھیاں","PHOPHYAN"
1,"پھوپھیرا","PHOPHYRA"
1,"پھوپی","PHOPY"
1,"پھوپیاں","PHOPYAN"
1,"پھوپیرا","PHOPYRA"
1,"پھوسرا","PHOSRA"
1,"پھوسڑا","PHOSRA"
1,"پھوسہ","PHOSH"
2,"پھوسی","PHOSY"
1,"پھوگ","PHOG"
17,"جھاڑو","JHARO"
7,"فاتحہ","FATHH"
1,"گوبی","GOBY"
8,"مٹر","MTR"
1,"مکھانہ","MKHANH"
11,"والوں","WALON"
20,"میلا","MYLA"
10,"میلہ","MYLH"
1,"کیارہ","KYARH"
5,"ٹٹی","TTY"
5,"پھولا","PHOLA"
1,"نبسی","NBSY"
1,"پھولائی","PHOLAYY"
1,"پھولائیاں","PHOLAYYAN"
